lat,long,unitdesc
-122.33157554004768,47.59962092555668,2ND AVE S BETWEEN S MAIN ST AND S JACKSON ST
-122.3593490595716,47.62095056555069,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST
-122.2990971656331,47.720205686352166,27TH AVE NE BETWEEN NE 125TH ST AND NE 127TH ST
-122.33030912677802,47.5995950031368,3RD AVE S BETWEEN S MAIN ST AND S JACKSON ST
-122.38009230071535,47.562564800249646,38TH AVE SW BETWEEN SW OREGON ST AND FAUNTLEROY WAY SW
-122.33335380656983,47.61160634980126,7TH AVE BETWEEN UNION ST AND PIKE ST
-122.33529537601423,47.61495251765561,8TH AVE BETWEEN OLIVE WAY AND STEWART ST
-122.32092426125391,47.62312892140858,BROADWAY E BETWEEN E HARRISON ST AND E REPUBLICAN ST
-122.38677671409985,47.56200904614158,CALIFORNIA AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST
-122.32706883133639,47.60557242144345,CHERRY ST BETWEEN 7TH AVE AND 8TH AVE
-122.33363370129271,47.62198665683354,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N
-122.34004401360122,47.61482786639084,LENORA ST BETWEEN 5TH AVE AND 6TH AVE
-122.32371306764536,47.67921738525846,OSWEGO PL NE BETWEEN NE 68TH ST AND NE 70TH ST
-122.3283588386528,47.61369802499948,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE
-122.33909878009243,47.623211610699904,REPUBLICAN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N
-122.35343815263009,47.62544496373283,ROY ST BETWEEN WARREN AVE N AND 2ND AVE N
-122.33698922898819,47.60635377459849,SENECA ST BETWEEN 1ST AVE AND 2ND AVE
-122.32331519429627,47.605661454410665,TERRY AVE BETWEEN JEFFERSON ST AND JAMES ST
-122.3336271075691,47.6208264300606,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N
-122.33375683024794,47.6086925970879,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE
-122.3416812693973,47.626258991365916,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N
-122.34867330736941,47.61347958775741,WESTERN AVE BETWEEN BELL ST AND BATTERY ST
-122.33834443465194,47.617751847458955,WESTLAKE AVE BETWEEN LENORA ST AND BLANCHARD ST
-122.32461141557046,47.68015558468508,WOODLAWN AVE NE BETWEEN NE 71ST ST AND NE 72ND ST
-122.30958327154733,47.608028668340566,E CHERRY ST BETWEEN 17TH AVE AND 18TH AVE
-122.30828870360696,47.60616716022814,E JEFFERSON ST BETWEEN 18TH AVE AND 19TH AVE
-122.32427073322575,47.679122624428175,NE 70TH ST BETWEEN NE RAVENNA WB BV AND OSWEGO PL NE
-122.3818520727253,47.66867543634358,NW MARKET ST BETWEEN TALLMAN AVE NW AND 20TH AVE NW
-122.28579230675084,47.55865698172501,S EDMUNDS ST BETWEEN 37TH AVE S AND RAINIER AVE S
-122.3141372552075,47.59921008712611,S JACKSON ST BETWEEN 12TH AVE S AND 14TH AVE S
-122.3243995283971,47.60002890788956,S MAIN ST BETWEEN MAYNARD AVE S AND 7TH AVE S
-122.3573996751312,47.61977629836004,W JOHN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W
-122.35866099760383,47.62572105707565,W ROY ST BETWEEN 1ST AVE W AND 2ND AVE W
-122.32033196794447,47.59918733003472,S JACKSON ST BETWEEN 9TH AVE S AND 10TH AVE S
-122.33418494133765,47.600044227396246,1ST AVE S BETWEEN S WASHINGTON ST AND S MAIN ST
-122.31954853349444,47.620501299522246,10TH AVE E BETWEEN E JOHN ST AND E THOMAS E ST
-122.31815019251067,47.61467441227869,11TH AVE BETWEEN E PIKE ST AND E PINE ST
-122.31675613974954,47.61222595606459,12TH AVE BETWEEN E SPRING ST AND E MADISON ST
-122.31688208511096,47.617016395207216,12TH AVE BETWEEN E OLIVE ST AND E HOWELL ST
-122.31285380170605,47.60711468927979,15TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST
-122.34835507572876,47.61563755383121,2ND AVE BETWEEN WALL ST AND VINE ST
-122.35147686786983,47.62586676715141,3RD AVE N BETWEEN ROY ST AND VALLEY ST
-122.34523488429998,47.61613768935318,4TH AVE BETWEEN BELL ST AND BATTERY ST
-122.33147210222123,47.60619595446656,5TH AVE BETWEEN MARION ST AND MADISON ST
-122.3410609213898,47.62263511977135,8TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST
-122.33508605971583,47.61600093566498,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST
-122.34652361605055,47.615141141946054,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE
-122.3476211390736,47.61857115485361,CEDAR ST BETWEEN 4TH AVE AND DENNY WAY
-122.33427101935015,47.6214195289096,FAIRVIEW AVE N BETWEEN THOMAS ST AND HARRISON ST
-122.3218771548272,47.60576976776802,JEFFERSON ST BETWEEN TERRY AVE AND BOREN AVE
-122.32461968807138,47.60708941572268,TERRY AVE BETWEEN CHERRY ST AND COLUMBIA ST
-122.33715629281187,47.621452716604715,TERRY AVE N BETWEEN THOMAS ST AND HARRISON ST
-122.33486632818507,47.608227922176766,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE
-122.35288746136152,47.615971088489246,WESTERN AVE BETWEEN CLAY ST AND BROAD ST
-122.33044435495712,47.62427540732614,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST
-122.31199976452328,47.62208489926097,E HARRISON ST BETWEEN 15TH N AVE E AND 16TH AVE E
-122.31960680790246,47.6116499225225,E MADISON ST BETWEEN BROADWAY CT AND 10TH AVE
-122.31612652578306,47.65686903908431,NE 41ST ST BETWEEN 11TH AVE NE AND 12TH AVE NE
-122.32525450133443,47.68040269984247,NE 72ND ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE
-122.38758731954542,47.67018719384502,NW 57TH ST BETWEEN 22ND AVE NW AND 24TH AVE NW
-122.32505232379374,47.60003003675418,S MAIN ST BETWEEN 6TH AVE S AND MAYNARD AVE S
-122.34017633937944,47.63406475360852,WESTLAKE EAST RDWY AVE N BETWEEN WESTLAKE SHORE RDWY 1 AVE N AND WESTLAKE SHORE RDWY 2 AVE N
-122.3303719108708,47.59829022696708,3RD AVE S BETWEEN DEAD END AND S KING ST
-122.31935830904365,47.611967629652455,10TH AVE BETWEEN E MADISON ST AND E SENECA ST
-122.33420192197839,47.57772753674622,1ST AVE S BETWEEN S LANDER ST AND S FOREST ST
-122.32000822039305,47.62535024107943,10TH AVE E BETWEEN E MERCER ST AND E ROY E ST
-122.31678006438945,47.607427018608,12TH AVE BETWEEN E BARCLAY CT AND E JAMES CT
-122.31264430692276,47.62194650491655,15TH AVE E BETWEEN E THOMAS N ST AND E HARRISON S ST
-122.31246414447367,47.65297596413944,15TH AVE NE BETWEEN NE BOAT W ST AND NE PACIFIC ST
-122.33610795616067,47.606229204033575,2ND AVE BETWEEN SPRING ST AND SENECA ST
-122.38213011639323,47.6698133766954,20TH AVE NW BETWEEN NW 56TH ST AND NW 57TH ST
-122.33356204860418,47.60680128725212,4TH AVE BETWEEN MADISON ST AND SPRING ST
-122.32895450157167,47.60133050479365,4TH AVE S BETWEEN 4TH AVE AND S WASHINGTON ST
-122.34756482117004,47.62542294174118,5TH AVE N BETWEEN MERCER ST AND ROY ST
-122.34103191102243,47.62582736997901,8TH AVE N BETWEEN ROY ST AND VALLEY ST
-122.33443632011723,47.61561647957812,9TH AVE BETWEEN HOWELL ST AND STEWART ST
-122.32447972621932,47.61578647021882,BELMONT AVE BETWEEN E PINE ST AND E OLIVE ST
-122.34435339863656,47.61327122303877,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE
-122.38677145013106,47.56562936057905,CALIFORNIA AVE SW BETWEEN SW DAKOTA ST AND SW GENESEE ST
-122.32207263594015,47.60766104144994,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE
-122.34897286912631,47.618347281905166,CLAY ST BETWEEN 3RD AVE AND 4TH AVE
-122.3357836675441,47.60291323619015,COLUMBIA ST BETWEEN WESTERN AVE AND POST AVE
-122.32912811860663,47.618534413697034,DENNY LOWER WAY BETWEEN STEWART ST AND EASTLAKE AVE
-122.29540487754988,47.71898886400483,LAKE CITY WAY NE BETWEEN 30TH N AVE NE AND 31ST AVE NE
-122.33771231139434,47.60407723288368,MADISON ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE
-122.32458387733878,47.60957017160152,MADISON ST BETWEEN BOREN AVE AND MINOR AVE
-122.3250424306363,47.60839201655972,MARION ST BETWEEN TERRY AVE AND BOREN AVE
-122.33647933036448,47.62454524484605,MERCER SR ST BETWEEN TERRY AVE N AND BOREN AVE N
-122.3398124568458,47.61027832100396,PINE ST BETWEEN 1ST AVE AND 2ND AVE
-122.35476184116337,47.62326912687273,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N
-122.32979554738844,47.623125076866174,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E
-122.33256380416613,47.62512230386576,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N
-122.32856838451214,47.60889023463773,SPRING ST BETWEEN 8TH AVE AND 9TH AVE
-122.32820768301512,47.61101417460294,TERRY AVE BETWEEN SENECA ST AND UNIVERSITY ST
-122.3378132320803,47.620871527432044,THOMAS ST BETWEEN WESTLAKE AVE N AND TERRY AVE N
-122.34494044404636,47.626272110445555,VALLEY ST BETWEEN TAYLOR AVE N AND 6TH AVE N
-122.3413225340972,47.61206555852637,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE
-122.35414746637855,47.61859702158784,WARREN PL BETWEEN 1ST AVE AND DENNY WAY
-122.3249892302374,47.67875757083443,WOODLAWN AVE NE BETWEEN 5TH AVE NE AND NE RAVENNA EB BV
-122.31204799325654,47.6205012669797,E THOMAS ST BETWEEN 15TH S AVE E AND 16TH AVE E
-122.31964582471304,47.612941499646695,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE
-122.29390687826725,47.71927117460229,NE 125TH ST BETWEEN LAKE CITY WAY NE AND 32ND AVE NE
-122.29319374600409,47.72289906588297,NE 130TH ST BETWEEN 31ST AVE NE AND LAKE CITY WAY NE
-122.31271681568381,47.655346934913865,NE 40TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE
-122.31378524106218,47.65832174312864,NE 42ND ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE
-122.31803316484569,47.67498263410856,NE 64TH ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE
-122.37888427950476,47.668671031296576,NW MARKET ST BETWEEN 15TH AVE NW AND 17TH AVE NW
-122.33027580651937,47.5991986917473,S JACKSON ST BETWEEN 2ND AVE S AND 3RD AVE S
-122.3315733939927,47.60004106570892,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S
-122.3531686492849,47.61730887495449,1ST AVE BETWEEN BROAD ST AND EAGLE ST
-122.33420247388358,47.57665155527108,1ST AVE S BETWEEN S FOREST ST AND S HANFORD ST
-122.31722735303276,47.59791858218745,12TH AVE S BETWEEN S KING ST AND S WELLER ST
-122.37888477735589,47.667428470940536,17TH AVE NW BETWEEN NW 53RD ST AND BARNES AVE NW
-122.38212999709765,47.6686757991931,20TH AVE NW BETWEEN RUSSELL AVE NW AND NW MARKET ST
-122.34936487560182,47.61740706817335,3RD AVE BETWEEN CEDAR ST AND CLAY ST
-122.34198361642294,47.61421579225254,4TH AVE BETWEEN LENORA ST AND BLANCHARD ST
-122.33081996195878,47.60548265752426,5TH AVE BETWEEN COLUMBIA ST AND MARION ST
-122.34225944148936,47.61790330549723,7TH AVE BETWEEN BELL ST AND DEXTER AVE
-122.33854446613975,47.61687463482422,8TH AVE BETWEEN WESTLAKE AVE AND BLANCHARD ST
-122.38266633440062,47.665957387652035,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL
-122.34048499892225,47.61626216206359,BLANCHARD ST BETWEEN 6TH AVE AND 7TH AVE
-122.3358522306318,47.621447547949465,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST
-122.32086368754707,47.61932364391342,BROADWAY E BETWEEN E DENNY WAY AND E OLIVE WAY
-122.32916001548537,47.6237028331625,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST
-122.33912691912954,47.61970798049015,JOHN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N
-122.33708831710652,47.604339245746594,MADISON ST BETWEEN WESTERN AVE AND POST AVE
-122.33281148073135,47.605142383792824,MARION ST BETWEEN 3RD AVE AND 4TH AVE
-122.33974058561272,47.62454415617692,MERCER SR ST BETWEEN 8TH AVE N AND 9TH AVE N
-122.33120870699307,47.617224999826426,MINOR AVE BETWEEN HOWELL ST AND STEWART ST
-122.32961975871912,47.61591389176053,OLIVE WAY BETWEEN BOREN AVE AND MINOR AVE
-122.33172195880158,47.62369581334751,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST
-122.35670922083267,47.6245829734798,QUEEN ANNE AVE N BETWEEN REPUBLICAN ST AND MERCER ST
-122.28524251392241,47.55825220625813,RAINIER AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST
-122.32973182028351,47.6251198415468,ROY ST BETWEEN DEAD END AND EASTLAKE AVE E
-122.32634682866306,47.60981958390493,SPRING ST BETWEEN TERRY AVE AND BOREN AVE
-122.34629158577042,47.62148638783713,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST
-122.32592374623113,47.608516466067385,TERRY AVE BETWEEN MARION ST AND MADISON ST
-122.34368464946691,47.620893170110385,THOMAS ST BETWEEN 6TH AVE N AND AURORA AVE N
-122.3492524431191,47.61558159460103,VINE ST BETWEEN 1ST AVE AND 2ND AVE
-122.34365012956236,47.61855660396256,WALL ST BETWEEN 6TH AVE AND DENNY WAY
-122.33669653599442,47.60351757679721,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST
-122.36004223664033,47.620188592612145,WESTERN AVE W BETWEEN 2ND AVE W AND ELLIOTT ER AVE W
-122.33042622168752,47.62139601999273,YALE AVE N BETWEEN THOMAS ST AND HARRISON ST
-122.32394405342518,47.61522807336045,E PINE ST BETWEEN BELMONT AVE AND BOYLSTON AVE
-122.32342784928989,47.59750976174466,S WELLER ST BETWEEN 7TH AVE S AND CANTON AL S
-122.37941723087705,47.56108168098089,SW ALASKA ST BETWEEN 37TH AVE SW AND 38TH AVE SW
-122.39964790008926,47.66745635215398,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST
-122.31423320220995,47.61470207591742,14TH AVE BETWEEN E PIKE ST AND E PINE ST
-122.31154120328951,47.60803691369368,16TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST
-122.34045213857682,47.61096394842653,2ND AVE BETWEEN PINE ST AND STEWART ST
-122.32919103157138,47.60203766204931,4TH AVE BETWEEN 4TH AVE S AND DILLING WAY
-122.34068302146639,47.61344689071984,4TH AVE BETWEEN VIRGINIA ST AND LENORA ST
-122.38818279922137,47.55934050823981,44TH AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST
-122.3398236246893,47.614111322537084,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST
-122.32767293763996,47.597936287991764,5TH AVE S BETWEEN S KING ST AND S WELLER ST
-122.33896434576148,47.61477578048849,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST
-122.3263737987395,47.59583727371971,6TH AVE S BETWEEN S LANE ST AND S DEARBORN ST
-122.33022434117282,47.608197807664865,7TH AVE BETWEEN MADISON ST AND SPRING ST
-122.3274923188616,47.60687446617895,8TH AVE BETWEEN COLUMBIA ST AND MARION ST
-122.32245002308463,47.597928160233124,8TH AVE S BETWEEN S KING ST AND S WELLER ST
-122.33968624821428,47.60571750966365,ALASKAN E RDWY WAY BETWEEN SENECA ST AND UNIVERSITY ST
-122.34167322955452,47.627136083965,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N
-122.38474544007872,47.66764582066804,BALLARD AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW
-122.32075479154042,47.6080734670246,CHERRY ST BETWEEN MINOR AVE AND BROADWAY
-122.34228188072078,47.632649599051334,DEXTER AVE N BETWEEN GALER ST AND GARFIELD S ST
-122.33615656665475,47.61969638325171,JOHN ST BETWEEN DEAD END AND BOREN AVE N
-122.32569435324893,47.60910567632369,MADISON ST BETWEEN TERRY AVE AND BOREN AVE
-122.3305925286704,47.60607069590397,MARION ST BETWEEN 5TH AVE AND 6TH AVE
-122.34887678036719,47.624564331206365,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N
-122.32007229291987,47.618745327970515,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY
-122.34120452039556,47.60969643574969,PINE ST BETWEEN POST AL AND 1ST AVE
-122.3831117047652,47.66867677578905,RUSSELL AVE NW BETWEEN 20TH AVE NW AND NW MARKET ST
-122.33899465428496,47.6055135091643,SENECA ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE
-122.3309994107484,47.6182737632702,STEWART ST BETWEEN MINOR AVE AND YALE AVE
-122.32551417403819,47.61408850817817,SUMMIT AVE BETWEEN E UNION ST AND E PIKE ST
-122.32866183553875,47.6115104125611,TERRY AVE BETWEEN UNIVERSITY ST AND UNION ST
-122.32856049238117,47.612239482519044,UNION ST BETWEEN TERRY AVE AND BOREN AVE
-122.3475343765221,47.616911061828745,VINE ST BETWEEN 3RD AVE AND 4TH AVE
-122.32635082607358,47.60170997035652,YESLER WAY BETWEEN TERRACE ST AND 6TH AVE
-122.3161187405402,47.60805604392121,E CHERRY ST BETWEEN 12TH AVE AND 13TH AVE
-122.31934286916236,47.675846145234395,NE 65TH ST BETWEEN 8TH AVE NE AND WEEDIN PL NE
-122.38262085093143,47.66867628749108,NW MARKET ST BETWEEN 20TH AVE NW AND RUSSELL AVE NW
-122.33418494133765,47.600044227396246,S MAIN ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S
-122.31275995133578,47.59749163485247,S WELLER ST BETWEEN 12TH AVE S AND RAINIER AVE S
-122.3330861919859,47.627256113440914,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST
-122.31943466528563,47.61294001660036,10TH AVE BETWEEN E SENECA ST AND E UNION ST
-122.36064255002532,47.62270641483877,3RD AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST
-122.3344637703716,47.611142397636165,PIKE ST BETWEEN 5TH AVE AND 6TH AVE
-122.33779434059481,47.62320683661662,REPUBLICAN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N
-122.32201130519897,47.60423409490021,TERRY AVE BETWEEN ALDER ST AND TERRACE ST
-122.33653129593466,47.607531117921624,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE
-122.3308198431533,47.62496696155408,YALE AVE N BETWEEN MERCER ST AND DEAD END 1
-122.33372629778265,47.59829099740223,S KING ST BETWEEN 1ST AVE S AND OCCIDENTAL W AVE S
-122.31552394833875,47.61373355934114,13TH AVE BETWEEN E MADISON ST AND E PIKE ST
-122.34656108596863,47.61574970763966,3RD AVE BETWEEN BATTERY ST AND WALL ST
-122.35190600648801,47.61480494711304,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE
-122.32439014483174,47.60767859284716,COLUMBIA ST BETWEEN TERRY AVE AND BOREN AVE
-122.32354304242637,47.60507289389862,JEFFERSON ST BETWEEN 9TH AVE AND TERRY AVE
-122.3346167673649,47.61382604470524,OLIVE WAY BETWEEN 7TH AVE AND HOWELL ST
-122.31308795718292,47.66399625630038,UNIVERSITY WAY NE BETWEEN NE 47TH ST AND NE 50TH ST
-122.34291899698637,47.617113152980764,6TH AVE BETWEEN BELL ST AND BATTERY ST
-122.32174669820738,47.607304190087554,MINOR AVE BETWEEN JAMES ST AND CHERRY ST
-122.32389709520132,47.61133750988793,SUMMIT AVE BETWEEN SPRING ST AND SENECA ST
-122.32670654441094,47.67771033657209,WOODLAWN AVE NE BETWEEN 2ND S AVE NE AND 4TH S AVE NE
-122.32030968129058,47.61295317282598,E UNION ST BETWEEN BROADWAY AND BROADWAY CT
-122.38886591770306,47.66945891868964,NW 56TH ST BETWEEN 24TH AVE NW AND 26TH AVE NW
-122.28493189386234,47.559460797779415,S ANGELINE ST BETWEEN RAINIER AVE S AND 38TH AVE S
-122.33223322723128,47.59828867390412,S KING ST BETWEEN OCCIDENTAL E AVE S AND 2ND AVE S
-122.31945612888686,47.614665149751616,10TH AVE BETWEEN E PIKE ST AND E PINE ST
-122.31634653236542,47.66401972500883,11TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST
-122.38213316724908,47.66609043527305,20TH AVE NW BETWEEN BALLARD AVE NW AND LEARY AVE NW
-122.35136006947289,47.61858639949443,3RD AVE BETWEEN BROAD ST AND DENNY WAY
-122.34624571477046,47.61790837951238,5TH AVE BETWEEN WALL ST AND VINE ST
-122.33724442535976,47.61610570309833,8TH AVE BETWEEN VIRGINIA ST AND WESTLAKE AVE
-122.34048501788715,47.606566344939004,ALASKAN E RDWY WAY BETWEEN UNIVERSITY ST AND UNION ST
-122.34479351901578,47.61470458574041,BELL ST BETWEEN 2ND AVE AND 3RD AVE
-122.32272466836945,47.60837490339252,COLUMBIA ST BETWEEN BOREN AVE AND MINOR AVE
-122.34546726106485,47.62206658651931,HARRISON ST BETWEEN BROAD ST AND 6TH AVE N
-122.33186161337818,47.61582989556976,HOWELL ST BETWEEN TERRY AVE AND BOREN AVE
-122.33782293171222,47.61970290006484,JOHN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N
-122.3390879898306,47.62454825792652,MERCER SR ST BETWEEN 9TH AVE N AND WESTLAKE AVE N
-122.32871169886828,47.614921091054555,MINOR AVE BETWEEN PIKE ST AND PINE ST
-122.33168896799037,47.61230297123808,PIKE ST BETWEEN 8TH AVE AND CONVENTION PL
-122.3279037551608,47.61523842062057,PINE ST BETWEEN MINOR AVE AND MELROSE AVE
-122.35213258843113,47.62544011849616,ROY ST BETWEEN 2ND AVE N AND 3RD AVE N
-122.33185856071213,47.61760953383114,STEWART ST BETWEEN BOREN AVE AND MINOR AVE
-122.32552150753338,47.61465362827249,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST
-122.32559786328665,47.608159552130616,TERRY AVE BETWEEN COLUMBIA ST AND MARION ST
-122.35347450291843,47.62092874786562,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N
-122.32654179197323,47.61171114509065,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE
-122.33512692052983,47.57772794336299,UTAH AVE S BETWEEN S LANDER ST AND S FOREST ST
-122.33767487120485,47.60458686496217,WESTERN AVE BETWEEN MADISON ST AND SPRING ST
-122.31211404944281,47.61528235379619,E PINE ST BETWEEN 15TH AVE AND 16TH AVE
-122.32055969789499,47.62525508988634,E ROY ST BETWEEN BROADWAY E  E AND 10TH W AVE E
-122.3234400894252,47.61298674340117,E UNION ST BETWEEN BELMONT AVE AND BOYLSTON AVE
-122.34993445304735,47.65134880834907,N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N
-122.28010215501769,47.558187354470064,S FERDINAND ST BETWEEN 42ND N AVE S AND 43RD AVE S
-122.33287671910074,47.60088158559747,S WASHINGTON ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S
-122.33778238874908,47.624690456911246,MERCER NR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N
-122.35541940277977,47.622687357323585,1ST AVE N BETWEEN HARRISON ST AND REPUBLICAN ST
-122.3341922759677,47.594039730495254,1ST AVE S BETWEEN RAILROAD S WAY S AND S ROYAL BROUGHAM WAY
-122.31690986984665,47.6187684486624,12TH AVE BETWEEN E HOWELL ST AND E DENNY WAY
-122.31419391434811,47.6134061599111,14TH AVE BETWEEN E UNION ST AND E MADISON ST
-122.37888398937088,47.669058454361945,17TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST
-122.32736924569974,47.677967631198115,2ND AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N
-122.28346908194024,47.55905357574768,39TH AVE S BETWEEN S ANGELINE ST AND S EDMUNDS ST
-122.33622933705621,47.60971757503231,4TH AVE BETWEEN UNION ST AND PIKE ST
-122.34756103696367,47.625852122247004,5TH AVE N BETWEEN ROY ST AND VALLEY ST
-122.33829513398186,47.61555440885918,7TH AVE BETWEEN WESTLAKE AVE AND LENORA ST
-122.34123213896348,47.62454497586951,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST
-122.38060823309881,47.664209328254664,BALLARD AVE NW BETWEEN NW 48TH ST AND NW DOCK PL
-122.34437532903807,47.61680223271939,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE
-122.33581704432612,47.62578474615596,BOREN AVE N BETWEEN MERCER NR ST AND VALLEY ST
-122.32373790032253,47.60696491369235,CHERRY ST BETWEEN TERRY AVE AND BOREN AVE
-122.32212991057183,47.61522607868684,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST
-122.3325496166957,47.60821151154219,SENECA ST BETWEEN 5TH AVE AND 6TH AVE
-122.33315791675348,47.61837850683423,VIRGINIA ST BETWEEN BOREN AVE AND MINOR AVE
-122.38343464319294,47.669450397161256,NW 56TH ST BETWEEN 20TH AVE NW AND 22ND AVE NW
-122.33288241264977,47.599202887007685,S JACKSON ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S
-122.33419784485314,47.586103768823136,1ST AVE S BETWEEN S MASSACHUSETTS ST AND S HOLGATE ST
-122.31525072950399,47.664011569533656,12TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST
-122.3119933100386,47.661261953178446,15TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST
-122.34024218479198,47.612013580418186,3RD AVE BETWEEN STEWART ST AND VIRGINIA ST
-122.3800778148752,47.561669572018225,38TH AVE SW BETWEEN FAUNTLEROY WAY SW AND SW ALASKA ST
-122.33577524613341,47.60922110799096,4TH AVE BETWEEN UNIVERSITY ST AND UNION ST
-122.3854565859682,47.56197324651988,42ND AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST
-122.33664822697517,47.61337622931927,6TH AVE BETWEEN OLIVE WAY AND STEWART ST
-122.32795053392184,47.605696748798515,7TH AVE BETWEEN CHERRY ST AND COLUMBIA ST
-122.34093335805854,47.618286927944325,8TH AVE BETWEEN BELL ST AND DENNY WAY
-122.33977365126938,47.620294707617276,9TH AVE N BETWEEN JOHN ST AND THOMAS ST
-122.33875752359717,47.60413451427157,ALASKAN WAY BETWEEN MADISON ST AND SPRING ST
-122.34910290416593,47.61314717681287,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE
-122.35207623748602,47.61725095839222,BROAD ST BETWEEN 1ST AVE AND 2ND AVE
-122.35104591445986,47.615469493751306,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE
-122.33639945667771,47.602655656841236,COLUMBIA ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE
-122.32913505890421,47.619715051066315,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST
-122.32969878907579,47.61750461811119,HOWELL ST BETWEEN MINOR AVE AND YALE AVE
-122.34695844288646,47.61973700158293,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N
-122.339183791593,47.61549280620491,LENORA ST BETWEEN 6TH AVE AND 7TH AVE
-122.33558646732908,47.60398223831271,MARION ST BETWEEN POST AVE AND 1ST AVE
-122.33326565054354,47.58610327683462,OCCIDENTAL AVE S BETWEEN S MASSACHUSETTS ST AND S HOLGATE ST
-122.33649022495263,47.62320194161104,REPUBLICAN ST BETWEEN TERRY AVE N AND BOREN AVE N
-122.34691199740718,47.62542052223955,ROY ST BETWEEN 5TH AVE N AND TAYLOR AVE N
